PRODUCT_PHR,Fault_Category,Part_Category
TC72,TOUCH PANEL,HOUSING
TC72,DAMAGE,SCAN ENGINE ASSEMBLY
RS5000,CABLE,MAIN BOARD
RS5000,ACCESSORIES,MINOR COMPONENT
RS51,NFF,MINOR COMPONENT
RS51,FF/DCN,OVERLAY
WS50,NFF,SOFTWARE
WS50,DAMAGE,ADHESIVE
WT63,POWER,FLEX STRIP
WT63,FF/DCN,FRAME
TC52/57 Lightning,DAMAGE,SPEAKER MESH
TC58,KEYBOARD,KEYPAD
TC72,DAMAGE,IO BOARD
TC72,DAMAGE,CAMERA
L10AX Windows,TOUCH PANEL,MYLAR
WS50,SCANNER,ADHESIVE
TC52/57 Lightning,DAMAGE,RUBBER BOOT
TC52/57 Mufasa,DAMAGE,PAD
TC52/57 Mufasa,ACCESSORIES,PAD
TC72,,MAIN BOARD
TC72,,HOUSING + TP + DISPLAY
TC77,DAMAGE,CAMERA
TC77,ACCESSORIES,MAIN BOARD
ET80/85,NFF,SOFTWARE
L10 Windows,DAMAGE,LABEL
L10 Windows,MEMORY,MEMORY
L10AX Windows,AUDIO,MINOR COMPONENT
L10AX Windows,CAMERA,MAIN BOARD
L10AX Windows,CAMERA,SPONGE
L10AX Windows,WEAR & TEAR,MYLAR
EC50/55,DAMAGE,GRILL
TC21/26,WEAR & TEAR,BRACKET
TC21/26,SCANNER,KEYBOARD
TC52 Aslan,DAMAGE,SPEAKER
TC52/57 Lightning,DAMAGE,TRIGGER
TC52/57 Lightning,FF/DCN,MICROPHONE
TC58,POWER,FLEX STRIP
ET80/85,SOFTWARE,ADHESIVE
ET80/85,SOFTWARE,FLEX STRIP
ET80/85,SOFTWARE,TOUCH PANEL
L10AX Windows,DAMAGE,FLEX STRIP
L10AX Windows,DISPLAY,MYLAR
RS51,FF/DCN,SCAN ENGINE
MC3300AX,WEAR & TEAR,DISPLAY
TC52 Aslan,DAMAGE,WINDOW / LENS
TC53,WEAR & TEAR,TOWEL BAR
TC53,WEAR & TEAR,FLEX STRIP
TC53,WEAR & TEAR,SPEAKER
TC77,BATTERY,MAIN BOARD
TC77,OTHER,PLATE
TC77,OTHER,HOUSING
ET80/85,POWER,CONNECTOR
L10 Android,CAMERA,CAMERA
L10 Android,CAMERA,MAIN BOARD
L10 Android,CAMERA,MINOR COMPONENT
L10AX Windows,DAMAGE,MYLAR
L10AX Windows,POWER,MYLAR
TC52/57 Lightning,WEAR & TEAR,RUBBER BOOT
L10 Windows,CABLE,CABLE
EC50/55,SCANNER,MINOR COMPONENT
TC58,WEAR & TEAR,BRACKET
TC72,OTHER,SCAN ENGINE ASSEMBLY
ET40/45,MEMORY,GASKET
VC83,WEAR & TEAR,MINOR COMPONENT
EC50/55,WEAR & TEAR,RUBBER BOOT
EC50/55,DAMAGE,SCAN ENGINE
TC58,WEAR & TEAR,CONNECTOR
L10 Windows,POWER,BATTERY
L10 Windows,COMMUNICATION,SMART CARD READER
WT63,AUDIO,KEYPAD
MC93,SOFTWARE,ADHESIVE
TC21/26,FF/DCN,BOTTOM MICROPHONE
TC22/27,DISPLAY,FLEX STRIP
TC22/27,TRIGGER,MINOR COMPONENT
TC52 Aslan,DAMAGE,RUBBER
TC52 Aslan,DAMAGE,SHIELD
TC53,WEAR & TEAR,BRACKET
TC72,SCANNER,SCAN ENGINE ASSEMBLY
L10 Android,DAMAGE,CONNECTOR
L10AX Windows,AUDIO,CONNECTOR
L10AX Windows,AUDIO,CASE
L10AX Windows,DISPLAY,CONNECTOR
WT63,KEYBOARD,FRAME
WT63,KEYBOARD,MAIN BOARD
MC93,CAMERA,FLEX STRIP
MC93,CAMERA,ADHESIVE
MC93,CAMERA,SCAN ENGINE
MC93,COMMUNICATION,HOLDER
TC21/26,OTHER,CAMERA MODULE
TC21/26,DAMAGE,KEYBOARD
TC53,KEYBOARD,TRIGGER
TC72,ACCESSORIES,MINOR COMPONENT
EC50/55,POWER,MINOR COMPONENT
MC93,DAMAGE,SCAN ENGINE
TC21/26,WEAR & TEAR,OVERLAY
TC52/57 Lightning,WEAR & TEAR,FRAME
TC58,LED,FRAME
TC58,TOUCH PANEL,MAIN BOARD
ET40/45,DAMAGE,CAMERA
ET40/45,DAMAGE,BRACKET
ET40/45,DAMAGE,VIBRATOR
L10 Windows,DAMAGE,BATTERY
L10 Windows,DAMAGE,MINOR COMPONENT
WS50,WEAR & TEAR,GASKET
WS50,WEAR & TEAR,SPONGE
WT63,AUDIO,FLEX STRIP
TC52/57 Lightning,DAMAGE,DEFECTIVE SPEAKER
TC22/27,DAMAGE,SPEAKER
TC22/27,WEAR & TEAR,SPRING
TC52 Aslan,DISPLAY,DISPLAY
TC52 Aslan,ACCESSORIES,VENT
TC52/57 Mufasa,KEYBOARD,MAIN BOARD
L10AX Windows,LOCKUP,MAIN BOARD
VC83,SCANNER,MAIN BOARD
EC50/55,SOFTWARE,IO BOARD
TC21/26,OTHER,TRIGGER
TC52 Aslan,WEAR & TEAR,HOUSING
TC52/57 Lightning,FF/DCN,TOUCH PANEL
TC52/57 Mufasa,AUDIO,SPEAKER MESH
TC52/57 Mufasa,DAMAGE,RUBBER
TC52/57 Mufasa,WEAR & TEAR,BRACKET
TC53,KEYBOARD,MINOR COMPONENT
TC52/57 Mufasa,DISPLAY,DISPLAY GASKET
L10 Windows,DAMAGE,SMART CARD READER
L10 Windows,MEMORY,MAIN BOARD
L10AX Windows,DAMAGE,RUBBER
EC50/55,TOUCH PANEL,FLEX STRIP
EC50/55,TOUCH PANEL,MAIN BOARD
MC3300AX,SCANNER,MINOR COMPONENT
MC93,FF/DCN,MINOR COMPONENT
TC21/26,POWER,TRIGGER
TC21/26,WEAR & TEAR,CAMERA MODULE
TC21/26,POWER,MINOR COMPONENT
TC52 Aslan,DAMAGE,CAMERA SCANNER ASSEMBLY
TC58,DAMAGE,SPEAKER
TC58,DAMAGE,TAPE
RS51,DAMAGE,ACCESSORY
TC21/26,TRIGGER,BUTTON CAP
TC21/26,TRIGGER,POWER BUTTON ASSEMBLY
TC22/27,COMMUNICATION,CONNECTOR
TC72,BATTERY,HOUSING + TP + DISPLAY
TC72,BATTERY,MAIN BOARD
TC73/78,COMMUNICATION,CONNECTOR
WT63,TOUCH PANEL,MAIN BOARD
TC52 Aslan,LED,SCAN ENGINE ASSEMBLY
TC77,AUDIO,HOUSING + TP + DISPLAY
TC77,,HOUSING + TP + DISPLAY
ET40/45,DAMAGE,SPEAKER
MC93,WEAR & TEAR,SPEAKER
MC93,WEAR & TEAR,TRIGGER BOARD
MC93,DAMAGE,SEAL
TC52/57 Lightning,KEYBOARD,MINOR COMPONENT
TC52/57 Lightning,DAMAGE,CAMERA MODULE
MC93,POWER,MINOR COMPONENT
TC21/26,AUDIO,DEFECTIVE SPEAKER
TC52 Aslan,DAMAGE,SCAN ENGINE
TC52/57 Mufasa,AUDIO,SCAN ENGINE
L10AX Windows,OTHER,MYLAR
L10AX Windows,POWER,COMPONENT REPLACED
EC50/55,DISPLAY,GRILL
MC93,ACCESSORIES,ADHESIVE
MC93,SOFTWARE,KEYPAD
TC52/57 Lightning,OTHER,TOUCH PANEL
TC52/57 Lightning,DISPLAY,TOUCH PANEL
TC58,WEAR & TEAR,SEAL
TC72,AUDIO,MINOR COMPONENT
ET80/85,CAMERA,COVER
WS50,DISPLAY,ADHESIVE
WS50,DISPLAY,DISPLAY + TP
WS50,CABLE,GASKET
TC21/26,DAMAGE,BUTTON CAP
TC21/26,CAMERA,CAMERA MODULE
ET40/45,POWER,COVER
TC21/26,KEYBOARD,POWER BUTTON ASSEMBLY
TC52/57 Lightning,TRIGGER,FLEX STRIP
TC77,ACCESSORIES,PLATE
WT63,DAMAGE,MINOR COMPONENT
TC72,TRIGGER,HOUSING
TC77,BATTERY,DISPLAY
TC77,POWER,SCAN ENGINE
ET80/85,MEMORY,MEMORY
L10 Windows,DISPLAY,CONNECTOR
VC83,DAMAGE,MESH
MC93,SOFTWARE,DISPLAY + TP
MC93,SOFTWARE,HOUSING
TC21/26,DAMAGE,TRIGGER
TC21/26,NFF,MINOR COMPONENT
TC77,OTHER,FLEX STRIP
ET80/85,KEYBOARD,ADHESIVE
ET80/85,KEYBOARD,HOUSING
ET80/85,COMMUNICATION,DISPLAY + TP
ET80/85,COMMUNICATION,ADHESIVE
ET80/85,COMMUNICATION,WWAN MODULE
L10AX Windows,WEAR & TEAR,RUBBER
VC83,WEAR & TEAR,SOFTWARE
RS51,POWER,MINOR COMPONENT
RS51,BATTERY,MINOR COMPONENT
WS50,TRIGGER,ACCESSORY
WS50,TRIGGER,TRIGGER
TC21/26,SENSOR,MINOR COMPONENT
TC77,ACCESSORIES,STRAPS
ET80/85,POWER,FLEX STRIP
EC50/55,AUDIO,GRILL
MC93,WEAR & TEAR,LABELS
TC22/27,POWER,BATTERY
TC72,SENSOR,MAIN BOARD
TC72,LED,SCAN ENGINE ASSEMBLY
L10 Android,MEMORY,MEMORY
L10 Windows,OTHER,HOUSING + TP + DISPLAY
L10AX Windows,AUDIO,MAIN BOARD
TC21/26,SOFTWARE,DISPLAY + TP
TC52 Aslan,TRIGGER,KEY SWITCH
TC52/57 Lightning,FF/DCN,DISPLAY GASKET
TC52/57 Mufasa,SOFTWARE,BUMPER
VC83,WEAR & TEAR,PAD
TC53,KEYBOARD,KEYPAD
TC21/26,DAMAGE,PAD
TC21/26,DAMAGE,DEFECTIVE SPEAKER
TC52/57 Mufasa,POWER,CAMERA
L10 Windows,WEAR & TEAR,MAIN BOARD
EC50/55,DAMAGE,BATTERY
EC50/55,DAMAGE,CAMERA
EC50/55,DAMAGE,TAPE
EC50/55,DAMAGE,ANTENNA
TC21/26,FF/DCN,DISPLAY
TC53,CRADLE,HOUSING
ET80/85,COMMUNICATION,WLAN BOARD
TC52/57 Mufasa,FF/DCN,END CAP
ET40/45,TOUCH PANEL,CONNECTOR
L10 Android,OTHER,MAIN BOARD
L10AX Windows,COMMUNICATION,COMPONENT REPLACED
TC21/26,DAMAGE,MICROPHONE
TC21/26,SCANNER,WINDOW / LENS
TC52/57 Lightning,DISPLAY,VENT
TC58,ACCESSORIES,CONNECTOR
TC58,DAMAGE,CAMERA
TC72,TOUCH PANEL,DISPLAY
EC50/55,TRIGGER,KEY BUTTON
TC52 Aslan,WEAR & TEAR,VENT
TC52 Aslan,AUDIO,MAIN BOARD
TC53,POWER,FLEX STRIP
TC72,TOUCH PANEL,REAR HOUSING
L10AX Windows,LOCKUP,SSD DISC
VC83,COMMUNICATION,CABLE
VC83,COMMUNICATION,COAX CABLE
TC58,WEAR & TEAR,LED DIODE
TC58,LED,SCAN ENGINE
TC72,COMMUNICATION,MINOR COMPONENT
MC3300AX,DISPLAY,MAIN BOARD
TC21/26,AUDIO,MICROPHONE
TC52 Aslan,CAMERA,MAIN BOARD
ET40/45,DISPLAY,BRACKET
ET40/45,DISPLAY,SUB BOARD
ET80/85,POWER,BATTERY
EC50/55,POWER,PORT - USB
TC52 Aslan,WEAR & TEAR,MINOR COMPONENT
TC52/57 Mufasa,FF/DCN,TRIGGER
TC58,DAMAGE,LED DIODE
TC73/78,WEAR & TEAR,SCAN ENGINE ASSEMBLY
TC77,AUDIO,DISPLAY
ET60/65,SCANNER,ADHESIVE
ET80/85,WEAR & TEAR,MINOR COMPONENT
VC83,POWER,MINOR COMPONENT
MC3300AX,COMMUNICATION,MINOR COMPONENT
MC93,KEYBOARD,FLEX STRIP
TC53,TOUCH PANEL,MAIN BOARD
TC77,TOUCH PANEL,TOUCH PANEL
TC77,DISPLAY,DISPLAY
ET40/45,TRIGGER,GASKET
L10AX Windows,OTHER,FAN
L10AX Windows,DAMAGE,COMPONENT REPLACED
MC93,TRIGGER,HOLDER
TC58,MEMORY,MAIN BOARD
TC77,ACCESSORIES,HOUSING + TP + DISPLAY
TC73/78,OTHER,SCREW
ET60/65,POWER,CONNECTOR
EC50/55,POWER,LABEL
MC93,DAMAGE,LATCH
TC52/57 Lightning,KEYBOARD,DISPLAY + TP
VC83,DAMAGE,MAIN BOARD
RS51,TRIGGER,SCAN ENGINE
MC93,COMMUNICATION,FLEX STRIP
TC52/57 Mufasa,LED,ANTENNA
ET80/85,DAMAGE,ADHESIVE
ET80/85,DAMAGE,BOTTOM HOUSING
WS50,POWER,DISPLAY + TP
WS50,DAMAGE,TRIGGER
MC93,SCANNER,COVER
TC52/57 Mufasa,WEAR & TEAR,SCAN ENGINE
TC52/57 Lightning,MEMORY,MEMORY
TC52/57 Mufasa,KEYBOARD,ANTENNA
TC73/78,LED,MAIN BOARD
ET40/45,COMMUNICATION,DISPLAY GASKET
L10AX Windows,MEMORY,MEMORY
L10AX Windows,TOUCH PANEL,FLEX STRIP
RS51,DAMAGE,WHOLE UNIT
MC3300AX,DAMAGE,BEZEL
MC3300AX,WEAR & TEAR,MINOR COMPONENT
MC93,POWER,KEYBOARD
MC93,SCANNER,FRAME
MC93,SCANNER,LATCH
MC93,SCANNER,RUBBER
TC22/27,AUDIO,FLEX STRIP
TC52 Aslan,FF/DCN,FRAME
MC94,SOFTWARE,MAIN BOARD
L10 Android,DAMAGE,BOTTOM HOUSING
L10 Windows,POWER,LABEL
WT63,TOUCH PANEL,FRAME
MC93,DAMAGE,RUBBER
MC93,KEYBOARD,KEYBOARD
TC21/26,TRIGGER,COVER
TC22/27,TRIGGER,KEY BUTTON
TC22/27,DAMAGE,KEY BUTTON
TC52 Aslan,POWER,SCAN ENGINE ASSEMBLY
TC52 Aslan,AUDIO,MESH
TC53,AUDIO,MINOR COMPONENT
TC77,AUDIO,DEFECTIVE SPEAKER
TC73/78,AUDIO,MAIN BOARD
TC73/78,DAMAGE,FLASH
ET80/85,OTHER,FAN
L10 Windows,DISPLAY,SENSOR
L10AX Windows,WEAR & TEAR,CONNECTOR
MC93,DAMAGE,SPONGE
TC21/26,COMMUNICATION,PORT - USB
TC22/27,COMMUNICATION,PORT - USB
ET80/85,TOUCH PANEL,SOFTWARE
L10 Android,WEAR & TEAR,ACCESSORY
L10AX Windows,BATTERY,ANTENNA
EC50/55,WEAR & TEAR,FRAME
EC50/55,COMMUNICATION,BRACKET
EC50/55,SCANNER,RUBBER
EC50/55,KEYBOARD,HOUSING
EC50/55,KEYBOARD,KEY BUTTON
MC93,DAMAGE,RAIL
TC22/27,SCANNER,MINOR COMPONENT
TC52 Aslan,AUDIO,MINOR COMPONENT
MC3300AX,KEYBOARD,MAIN BOARD
MC93,AUDIO,TRIGGER BOARD
TC21/26,DAMAGE,WINDOW / LENS
ET80/85,AUDIO,ADHESIVE
ET80/85,AUDIO,MAIN BOARD
L10AX Windows,COMMUNICATION,CONNECTOR
TC77,KEYBOARD,MAIN BOARD
TC73/78,TRIGGER,KEY BUTTON
TC73/78,SCANNER,SCREW
ET60/65,DISPLAY,DISPLAY
ET60/65,DISPLAY,ADHESIVE
ET60/65,SCANNER,COMPONENT REPLACED
ET60/65,SCANNER,COVER
L10AX Windows,BATTERY,MINOR COMPONENT
WT63,COMMUNICATION,SPEAKER MESH
EC50/55,CAMERA,SCAN ENGINE
TC77,SCANNER,SCAN ENGINE ASSEMBLY
MC94,SCANNER,SCAN ENGINE
L10AX Windows,DAMAGE,CABLE
MC3300AX,CRADLE,POWER BOARD
TC22/27,TRIGGER,TRIGGER
TC52/57 Lightning,DISPLAY,SCAN ENGINE ASSEMBLY
TC52/57 Mufasa,SOFTWARE,FRAME
ET40/45,DISPLAY,HOUSING
L10 Windows,BATTERY,LABEL
L10 Windows,DAMAGE,ACCESSORY
WT63,DAMAGE,HOLDER
WT63,COMMUNICATION,KEYPAD
WT63,COMMUNICATION,MAIN BOARD
WT63,COMMUNICATION,KEYBOARD
WT63,COMMUNICATION,OVERLAY
MC93,DAMAGE,KEY BUTTON
MC93,DAMAGE,GASKET
TC52/57 Lightning,WEAR & TEAR,CAMERA
L10 Android,POWER,POWER BOARD
WT63,COMMUNICATION,HOUSING + TP + DISPLAY
TC21/26,WEAR & TEAR,POWER BUTTON ASSEMBLY
TC52/57 Mufasa,MEMORY,SOFTWARE
TC52/57 Lightning,WEAR & TEAR,SHIELD
TC52 Aslan,WEAR & TEAR,LABEL
TC52 Aslan,WEAR & TEAR,MEMBRANE
TC52 Aslan,LED,CAMERA SCANNER ASSEMBLY
TC52/57 Mufasa,AUDIO,ADHESIVE
TC52/57 Mufasa,ACCESSORIES,ADHESIVE
TC52/57 Mufasa,FF/DCN,PROTECTOR
TC52/57 Mufasa,FF/DCN,RETAINER
ET60/65,MEMORY,MEMORY
L10AX Windows,OTHER,HOUSING
L10AX Windows,OTHER,RUBBER
RS51,KEYBOARD,HOUSING
TC53,DAMAGE,BAFFLE
TC77,OTHER,DISPLAY
ET60/65,POWER,COVER
ET60/65,POWER,ADHESIVE
L10AX Windows,DAMAGE,SCREW
TC21/26,WEAR & TEAR,BUTTON CAP
TC22/27,CAMERA,FOAM
TC22/27,CAMERA,FRAME
TC22/27,CAMERA,HOLDER
TC21/26,KEYBOARD,MINOR COMPONENT
ET40/45,COMMUNICATION,DISPLAY + TP
L10 Android,SOFTWARE,BATTERY
RS51,OTHER,HOUSING
ET80/85,DAMAGE,FLEX STRIP
ET80/85,DAMAGE,HOUSING
L10 Windows,OTHER,COMPONENT REPLACED
RS51,DAMAGE,OVERLAY
MC93,DISPLAY,BEZEL
TC52/57 Lightning,AUDIO,SPEAKER MESH
TC77,CRADLE,MAIN BOARD
L10AX Windows,WEAR & TEAR,CABLE
VC83,DAMAGE,ANTENNA
TC53,DISPLAY,FLEX STRIP
L10 Android,WEAR & TEAR,HOUSING
TC21/26,OTHER,DISPLAY
TC22/27,DAMAGE,SPRING
RS5000,SCANNER,CABLE
TC52 Aslan,POWER,SUPERCAP
TC58,DAMAGE,TOWEL BAR
TC77,SCANNER,TOP COVER
ET80/85,POWER,COMPONENT REPLACED
L10AX Windows,COMMUNICATION,THERMAL MODULE
L10AX Windows,MEMORY,MAIN BOARD
L10AX Windows,DISPLAY,COMPONENT REPLACED
MC93,CABLE,HOLDER
MC93,CABLE,CONNECTOR
TC22/27,AUDIO,DEFECTIVE SPEAKER
TC52/57 Mufasa,AUDIO,FLEX STRIP
TC53,SENSOR,MAIN BOARD
TC52/57 Lightning,COMMUNICATION,BOTTOM MICROPHONE
TC58,OTHER,IO BOARD
L10 Windows,DAMAGE,DOOR
L10 Windows,OTHER,MAIN BOARD
L10 Windows,DAMAGE,SWITCH
L10 Windows,POWER,THERMAL MODULE
L10AX Windows,OTHER,CONNECTOR
TC52/57 Lightning,FF/DCN,RECEIVER
TC52/57 Lightning,FF/DCN,SPEAKER
ET40/45,DISPLAY,FLEX STRIP
TC58,WEAR & TEAR,TOWEL BAR
TC58,OTHER,TAPE
TC52/57 Mufasa,ACCESSORIES,PLUG
MC93,DISPLAY,CLEANED UNIT/BOARD
TC58,DAMAGE,IO BOARD
TC77,DISPLAY,MINOR COMPONENT
TC77,LOCKUP,MINOR COMPONENT
ET40/45,BATTERY,MINOR COMPONENT
L10 Android,POWER,CONNECTOR
L10 Windows,DAMAGE,FRAME
MC3300AX,FF/DCN,FLEX STRIP
MC3300AX,FF/DCN,KEYBOARD
MC3300AX,FF/DCN,OVERLAY
TC73/78,OTHER,KEY BUTTON
L10AX Windows,TOUCH PANEL,SENSOR
RS5000,DAMAGE,PAD
L10 Android,DISPLAY,FLEX STRIP
L10AX Windows,CABLE,CONNECTOR
WS50,AUDIO,ADHESIVE
TC52/57 Lightning,OTHER,KEY BUTTON
TC52/57 Lightning,WEAR & TEAR,MEMBRANE
TC58,DAMAGE,SEAL
L10AX Windows,CRADLE,COMPONENT REPLACED
TC52/57 Lightning,OTHER,ANTENNA
TC58,SCANNER,CAMERA
TC77,TOUCH PANEL,MINOR COMPONENT
RS51,OTHER,BEZEL
TC22/27,DAMAGE,HOLDER
TC21/26,DAMAGE,GASKET
TC53,WEAR & TEAR,COVER
MC94,BATTERY,FLEX STRIP
ET40/45,DAMAGE,BATTERY
L10 Android,DAMAGE,LAN BOARD
L10 Android,DAMAGE,MAIN BOARD
L10AX Windows,DAMAGE,ANTENNA
L10AX Windows,DISPLAY,FLEX STRIP
EC50/55,WEAR & TEAR,DISPLAY + TP
L10AX Windows,WEAR & TEAR,OPTION BOARD
L10AX Windows,WEAR & TEAR,TOUCH PANEL
L10AX Windows,DAMAGE,DOOR
TC21/26,WEAR & TEAR,LABELS
TC52/57 Mufasa,SOFTWARE,SCAN ENGINE
TC72,SCANNER,ANTENNA
ET60/65,POWER,MEMORY
MC93,TRIGGER,FLEX STRIP
TC52/57 Lightning,OTHER,DISPLAY GASKET
MC3300AX,BATTERY,POWER BOARD
TC52/57 Mufasa,DAMAGE,TRIGGER
MC93,WEAR & TEAR,KEYBOARD
TC52 Aslan,KEYBOARD,KEY BUTTON
ET60/65,DISPLAY,COVER
ET80/85,COMMUNICATION,POWER BOARD
ET80/85,DAMAGE,DISPLAY + TP
MC3300AX,POWER,MINOR COMPONENT
TC52/57 Mufasa,WEAR & TEAR,BUMPER
MC94,SCANNER,MAIN BOARD
ET60/65,SCANNER,HOUSING
ET80/85,DAMAGE,TOUCH PANEL
ET80/85,DAMAGE,FRAME
WT63,COMMUNICATION,FRAME
MC3300AX,FF/DCN,KEYPAD
MC93,TRIGGER,SPEAKER
TC21/26,COMMUNICATION,CLEANED UNIT/BOARD
TC22/27,AUDIO,RECEIVER
TC72,OTHER,MAIN BOARD
L10AX Windows,DAMAGE,FAN
WT63,TOUCH PANEL,FLEX STRIP
TC52 Aslan,WEAR & TEAR,SUPERCAP
TC52/57 Lightning,LED,FLEX STRIP
TC73/78,OTHER,LABEL
TC73/78,OTHER,SEAL
TC52/57 Mufasa,COMMUNICATION,PAD
L10 Windows,SOFTWARE,HOUSING + TP + DISPLAY
VC83,TOUCH PANEL,SOFTWARE
MC93,WEAR & TEAR,SCAN ENGINE
MC3300AX,WEAR & TEAR,FRAME
TC53,TOUCH PANEL,DISPLAY
TC52/57 Lightning,SCANNER,END CAP
WS50,POWER,GASKET
TC52/57 Mufasa,WEAR & TEAR,GASKET
TC52/57 Mufasa,RFID,GASKET
TC52 Aslan,WEAR & TEAR,KEY BUTTON
TC53,DISPLAY,DISPLAY
TC52/57 Lightning,SOFTWARE,ANTENNA
TC72,COMMUNICATION,SD CARD DOOR
ET40/45,POWER,BRACKET
WS50,KEYBOARD,HOUSING
MC93,DISPLAY,RUBBER
TC73/78,DAMAGE,SCREW
ET80/85,DAMAGE,CABLE
TC52/57 Mufasa,FF/DCN,PLUG
TC58,SCANNER,TAPE
TC77,AUDIO,KEY BUTTON
ET40/45,SOFTWARE,GASKET
ET40/45,SOFTWARE,HOUSING
TC21/26,DAMAGE,LABELS
TC52/57 Lightning,ACCESSORIES,ANTENNA
ET60/65,BATTERY,MINOR COMPONENT
L10 Windows,DISPLAY,MINOR COMPONENT
TC22/27,DAMAGE,ANTENNA
TC73/78,OTHER,PAD
ET60/65,LOCKUP,SOFTWARE
ET60/65,WEAR & TEAR,MINOR COMPONENT
RS51,ACCESSORIES,TRIGGER
TC52/57 Mufasa,FF/DCN,SCAN BOARD
TC58,TOUCH PANEL,DISPLAY
ET60/65,SOFTWARE,COVER
ET60/65,SOFTWARE,ADHESIVE
ET60/65,MEMORY,COVER
ET60/65,MEMORY,ADHESIVE
ET60/65,MEMORY,MAIN BOARD
RS51,OTHER,RETURN UNREPAIRED
EC50/55,OTHER,PORT - USB
MC93,SCANNER,WINDOW / LENS
TC21/26,WEAR & TEAR,SOFTWARE
TC52/57 Mufasa,SOFTWARE,ANTENNA
ET60/65,TOUCH PANEL,DISPLAY
L10 Windows,AUDIO,CASE
WT63,KEYBOARD,KEYPAD
TC52/57 Mufasa,OTHER,MEMBRANE
L10AX Windows,WEAR & TEAR,COMPONENT REPLACED
EC50/55,POWER,RUBBER BOOT
TC22/27,SENSOR,MAIN BOARD
TC52 Aslan,DAMAGE,FLEX STRIP
TC53,FF/DCN,LABEL
L10AX Windows,DAMAGE,FRAME
EC50/55,WEAR & TEAR,BATTERY DOOR
EC50/55,DAMAGE,GASKET
TC21/26,SCANNER,BRACKET
TC52/57 Lightning,WEAR & TEAR,FLEX STRIP
TC58,WEAR & TEAR,SCREW
MC94,WEAR & TEAR,SCREW
MC93,DAMAGE,BATTERY COVER LATCH
MC93,WEAR & TEAR,END CAP
TC52 Aslan,AUDIO,SCAN ENGINE ASSEMBLY
ET80/85,DAMAGE,MINOR COMPONENT
MC93,DAMAGE,CAMERA
MC93,DAMAGE,VIBRATOR
MC93,DAMAGE,LABEL
TC21/26,POWER,PORT - USB
TC72,KEYBOARD,HOUSING + TP + DISPLAY
WT63,POWER,MINOR COMPONENT
TC22/27,WEAR & TEAR,SCREW
TC52 Aslan,DAMAGE,LABEL
TC52 Aslan,DAMAGE,RETAINER
ET40/45,BATTERY,CONNECTOR
TC52 Aslan,DAMAGE,PROTECTOR
ET60/65,NFF,SOFTWARE
L10 Android,CRADLE,CABLE
L10 Android,CRADLE,CONNECTOR
TC22/27,DAMAGE,MINOR COMPONENT
TC22/27,WEAR & TEAR,HOLDER
TC22/27,DAMAGE,VIBRATOR
TC22/27,WEAR & TEAR,FLEX STRIP
TC52/57 Mufasa,WEAR & TEAR,SOFTWARE
L10AX Windows,TOUCH PANEL,COMPONENT REPLACED
L10AX Windows,TOUCH PANEL,CONNECTOR
WS50,DAMAGE,EXIT WINDOW
EC50/55,WEAR & TEAR,BRACKET
MC93,BATTERY,FLEX STRIP
MC93,DAMAGE,BATTERY
TC73/78,DAMAGE,CAMERA
ET60/65,KEYBOARD,HOUSING
L10AX Windows,TOUCH PANEL,DOOR
L10AX Windows,OTHER,MINOR COMPONENT
TC52/57 Lightning,OTHER,SPONGE
ET40/45,SCANNER,RUBBER
RS51,FF/DCN,LABELS
WT63,SOFTWARE,MINOR COMPONENT
WT63,COMMUNICATION,DEFECTIVE SPEAKER
TC77,DAMAGE,HOLDER
TC77,DAMAGE,SCREW COLLAR
L10AX Windows,TOUCH PANEL,MINOR COMPONENT
TC52/57 Lightning,POWER,SCAN ENGINE
TC53,DAMAGE,CAMERA
TC73/78,DAMAGE,PAD
TC73/78,DAMAGE,SEAL
TC73/78,DAMAGE,LABEL
VC83,DAMAGE,HOUSING + DISPLAY
EC50/55,TRIGGER,MINOR COMPONENT
TC58,POWER,SCAN ENGINE
TC73/78,DAMAGE,MINOR COMPONENT
VC83,DAMAGE,VENT
TC22/27,SCANNER,WINDOW / LENS
TC22/27,POWER,FRAME
TC72,SOFTWARE,MINOR COMPONENT
TC77,DAMAGE,SCREW
ET40/45,POWER,RUBBER
ET80/85,POWER,MEMORY
TC21/26,CABLE,MAIN BOARD
TC52 Aslan,COMMUNICATION,RETAINER
TC52/57 Mufasa,POWER,KEY BUTTON
RS5000,DAMAGE,LABEL
WS50,SCANNER,GASKET
WS50,SCANNER,SPONGE
WS50,POWER,HOUSING
WS50,POWER,SPONGE
WS50,DAMAGE,SPONGE
WS50,DISPLAY,SPONGE
L10AX Windows,POWER,RUBBER
WT63,DAMAGE,ANTENNA
WT63,WEAR & TEAR,SCREW
TC73/78,POWER,CONNECTOR
ET80/85,DAMAGE,CONNECTOR
TC52/57 Mufasa,COMMUNICATION,RUBBER
TC52/57 Lightning,WEAR & TEAR,SCAN ENGINE ASSEMBLY
WS50,TRIGGER,HOUSING
TC52 Aslan,KEYBOARD,MINOR COMPONENT
TC22/27,TRIGGER,FLEX STRIP
TC22/27,DAMAGE,SCREW
TC22/27,DAMAGE,SCAN ENGINE ASSEMBLY
TC52 Aslan,FF/DCN,COVER
TC77,LOCKUP,HOUSING
TC77,SOFTWARE,CAMERA
ET60/65,COMMUNICATION,DISPLAY
ET60/65,COMMUNICATION,ADHESIVE
